0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,1.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,7.0,0.0
17,0.0,11.0,0.0
18,0.0,8.0,0.0
19,0.0,9.0,0.0
20,0.0,11.0,0.0
21,0.0,0.0,0.0
22,1.0,0.0,0.0
23,1.0,0.0,0.0
24,5.0,0.0,0.0
25,1.0,4.0,0.0
26,2.0,7.0,0.285714244897965
27,2.0,1.0,0.0
28,0.0,0.0,0.0
29,0.0,4.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,3.0,1.0,0.0
33,0.0,0.0,0.0
34,3.0,0.0,0.0
35,3.0,2.0,0.0
36,0.0,0.0,0.0
37,0.0,2.0,0.0
38,2.0,1.0,0.0
39,0.0,1.0,0.0
40,0.0,1.0,0.0
41,0.0,0.0,0.0
42,3.0,1.0,0.0
43,0.0,0.0,0.0
44,2.0,0.0,0.0
45,2.0,2.0,0.0
46,0.0,3.0,0.0
47,3.0,0.0,0.0
48,1.0,1.0,0.0
49,1.0,3.0,0.0
50,0.0,3.0,0.0
51,0.0,1.0,0.0
52,0.0,2.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,2.0,2.0,0.0
56,2.0,1.0,0.0
57,96.0,65.0,1.4769230542011837
58,1070.0,614.0,1.7426710069337605
59,1731.0,905.0,1.9127071802069533
60,930.0,471.0,1.9745222888014389
61,788.0,435.0,1.8114942487092087
62,1542.0,848.0,1.8183962242707592
63,2105.0,962.0,2.1881496858751044
64,1633.0,733.0,2.2278308291571203
65,1798.0,946.0,1.9006342474623317
66,6397.0,3477.0,1.8398044285764152
67,25440.0,10521.0,2.418021100426003
68,24315.0,9867.0,2.464274855329454
69,17121.0,7420.0,2.3074123986108606
70,21025.0,9340.0,2.251070663570549
71,26995.0,12815.0,2.1065158016303926
72,11717.0,6019.0,1.9466688815506448
73,8775.0,4488.0,1.9552139033076616
74,28225.0,13297.0,2.1226592462869323
75,27481.0,13461.0,2.0415273752290672
76,20682.0,9844.0,2.1009752131144883
77,30371.0,13012.0,2.3340762371400188
78,20373.0,8957.0,2.274533883859045
79,12264.0,5419.0,2.2631481819038295
80,18135.0,6627.0,2.7365323671742066
81,11016.0,3556.0,3.0978627662829408
82,5190.0,1692.0,3.0673758847119528
83,1927.0,502.0,3.838645410679989
84,1028.0,346.0,2.9710982573089644
85,1046.0,415.0,2.520481921637393
86,1049.0,475.0,2.2084210479822715
87,1043.0,522.0,1.9980842873599918
88,1228.0,567.0,2.165784828631773
89,900.0,405.0,2.2222222167352537
90,630.0,282.0,2.234042545269353
91,457.0,207.0,2.207729457933674
92,348.0,159.0,2.1886792315177406
93,252.0,116.0,2.1724137743757432
94,207.0,99.0,2.0909090697887973
95,171.0,81.0,2.1111110850480115
96,165.0,80.0,2.0624999742187504
97,141.0,68.0,2.073529381271627
98,150.0,74.0,2.0270269996347703
99,161.0,80.0,2.01249997484375
100,117.0,55.0,2.127272688595042
101,84.0,41.0,2.0487804378346235
102,70.0,32.0,2.187499931640627
103,60.0,25.0,2.399999904000004
104,56.0,24.0,2.333333236111115
105,55.0,23.0,2.391304243856337
106,58.0,25.0,2.3199999072000037
107,57.0,26.0,2.1923076079881687
108,50.0,21.0,2.3809522675737016
109,51.0,18.0,2.8333331759259344
110,48.0,19.0,2.526315656509702
111,48.0,21.0,2.285714176870753
112,62.0,23.0,2.69565205671078
113,0.0,0.0,0.0
114,2.0,4.0,0.0
115,4.0,5.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,2.0,0.0
135,15.0,7.0,2.1428568367347376
136,4.0,3.0,0.0
137,0.0,3.0,0.0
138,0.0,3.0,0.0
139,2.0,0.0,0.0
140,0.0,2.0,0.0
141,0.0,1.0,0.0
142,0.0,1.0,0.0
143,0.0,0.0,0.0
144,0.0,1.0,0.0
145,1.0,2.0,0.0
146,3.0,4.0,0.0
147,5.0,5.0,0.0
148,5.0,4.0,0.0
149,10.0,2.0,0.0
150,112.0,53.0,2.1132075072979717
151,10931.0,5067.0,2.157292282976654
152,19389.0,6963.0,2.7845756135595896
153,9164.0,3167.0,2.893590147491762
154,4387.0,1587.0,2.764335221950639
155,12110.0,5955.0,2.0335852221606068
156,26146.0,13538.0,1.9313044761463063
157,28815.0,13045.0,2.208892295729483
158,22499.0,10251.0,2.194810262199316
159,22202.0,11519.0,1.9274242554104155
160,21456.0,7338.0,2.9239574812041487
161,15640.0,5720.0,2.7342657337877156
162,8183.0,2603.0,3.1436803675975105
163,3408.0,1305.0,2.611494250872418
164,543.0,191.0,2.8429319222883147
165,309.0,124.0,2.491935463774714
166,456.0,211.0,2.1611374305159363
167,470.0,192.0,2.4479166539171007
168,359.0,144.0,2.49305553824267
169,285.0,116.0,2.4568965305439954
170,209.0,80.0,2.6124999673437506
171,109.0,46.0,2.369565165879018
172,79.0,29.0,2.724137837098695
173,82.0,34.0,2.4117646349480992
174,75.0,34.0,2.205882288062286
