74,0.0,0.0,0.0,1.0
75,0.0,0.0,0.0,1.0
76,0.0,0.0,0.0,1.0
77,1.0,2.0,0.0,1.0
78,0.0,0.0,0.0,1.0
79,0.0,1.0,0.0,1.0
80,0.0,0.0,0.0,1.0
81,0.0,0.0,0.0,1.0
82,0.0,0.0,0.0,1.0
83,0.0,0.0,0.0,1.0
84,2.0,0.0,0.0,1.0
85,0.0,0.0,0.0,1.0
86,0.0,0.0,0.0,1.0
87,0.0,0.0,0.0,1.0
88,0.0,0.0,0.0,1.0
89,0.0,1.0,0.0,1.0
90,0.0,0.0,0.0,1.0
91,0.0,0.0,0.0,1.0
92,0.0,0.0,0.0,1.0
93,0.0,0.0,0.0,1.0
94,0.0,0.0,0.0,1.0
95,0.0,0.0,0.0,1.0
96,0.0,1.0,0.0,1.0
97,0.0,0.0,0.0,1.0
98,0.0,0.0,0.0,1.0
99,0.0,0.0,0.0,1.0
100,0.0,0.0,0.0,1.0
101,0.0,0.0,0.0,1.0
102,0.0,2.0,0.0,1.0
103,0.0,4.0,0.0,1.0
104,0.0,2.0,0.0,1.0
105,2.0,0.0,0.0,1.0
106,0.0,2.0,0.0,1.0
107,0.0,1.0,0.0,1.0
108,0.0,0.0,0.0,1.0
109,5.0,0.0,0.0,1.0
110,0.0,0.0,0.0,1.0
111,1.0,0.0,0.0,1.0
112,7.0,2.0,0.0,1.0
113,109.0,44.0,2.4772726709710757,1.0
114,381.0,170.0,2.2411764574048445,1.0
115,108.0,60.0,1.7999999700000007,1.0
116,1366.0,812.0,1.6822660077804605,1.0
117,20540.0,11057.0,1.8576467394539524,0.0
118,6328.0,3476.0,1.820483313630471,0.0
119,8252.0,3594.0,2.2960489698675435,0.0
120,8592.0,3373.0,2.547287280596713,0.0
121,26407.0,12977.0,2.0349079138448865,0.0
122,22902.0,11377.0,2.0130087015897855,0.0
123,16570.0,7486.0,2.213465134622834,0.0
124,17729.0,7682.0,2.3078625354975446,0.0
125,30761.0,15545.0,1.9788356383416639,0.0
126,28689.0,13963.0,2.054644417241664,0.0
127,17658.0,9183.0,1.9229010125315364,0.0
128,29495.0,14973.0,1.9698791156101063,0.0
129,20748.0,10346.0,2.005412719697911,0.0
130,14829.0,7801.0,1.900910139482001,0.0
131,8922.0,4696.0,1.8999148207197796,0.0
132,8833.0,4782.0,1.8471350895342669,0.0
133,6775.0,3945.0,1.7173637511489572,0.0
134,3953.0,2188.0,1.8066727596861643,0.0
135,4042.0,2302.0,1.7558644649192596,0.0
136,2950.0,1649.0,1.7889630067986881,0.0
137,1287.0,646.0,1.9922600588355108,0.0
138,1292.0,667.0,1.937031481353776,0.0
139,771.0,380.0,2.0289473630817176,0.0
140,730.0,369.0,1.9783197778365318,0.0
141,713.0,352.0,2.025568176063727,0.0
142,810.0,437.0,1.8535469065136227,0.0
143,351.0,181.0,1.939226508623058,0.0
144,98.0,36.0,2.7222221466049406,0.0
145,89.0,24.0,3.708333178819451,0.0
146,80.0,16.0,4.999999687500019,0.0
147,68.0,11.0,6.181817619834762,0.0
148,65.0,13.0,4.999999615384645,0.0
149,59.0,13.0,4.53846118934914,0.0
150,55.0,4.0,0.0,0.0
151,46.0,3.0,0.0,0.0
152,50.0,5.0,0.0,0.0
153,47.0,3.0,0.0,1.0
154,47.0,5.0,0.0,1.0
155,45.0,3.0,0.0,1.0
156,46.0,2.0,0.0,1.0
157,43.0,4.0,0.0,1.0
158,44.0,4.0,0.0,1.0
159,47.0,2.0,0.0,1.0
160,43.0,2.0,0.0,1.0
161,44.0,1.0,0.0,1.0
162,39.0,2.0,0.0,1.0
163,46.0,1.0,0.0,1.0
164,44.0,5.0,0.0,1.0
165,41.0,2.0,0.0,1.0
166,42.0,3.0,0.0,1.0
167,0.0,0.0,0.0,1.0
168,1.0,0.0,0.0,1.0
169,0.0,0.0,0.0,1.0
170,2.0,2.0,0.0,1.0
171,0.0,0.0,0.0,1.0
172,0.0,0.0,0.0,1.0
173,0.0,0.0,0.0,1.0
174,0.0,0.0,0.0,1.0
175,0.0,0.0,0.0,1.0
176,0.0,0.0,0.0,1.0
177,0.0,0.0,0.0,1.0
178,0.0,0.0,0.0,1.0
179,0.0,0.0,0.0,1.0
180,3.0,0.0,0.0,1.0
181,0.0,0.0,0.0,1.0
182,0.0,0.0,0.0,1.0
183,0.0,0.0,0.0,1.0
184,0.0,0.0,0.0,1.0
185,0.0,0.0,0.0,1.0
186,0.0,0.0,0.0,1.0
187,0.0,0.0,0.0,1.0
188,0.0,7.0,0.0,1.0
189,0.0,6.0,0.0,1.0
190,0.0,3.0,0.0,1.0
191,0.0,3.0,0.0,1.0
192,0.0,3.0,0.0,1.0
193,0.0,3.0,0.0,1.0
194,0.0,5.0,0.0,1.0
195,0.0,5.0,0.0,1.0
196,0.0,7.0,0.0,1.0
197,0.0,3.0,0.0,1.0
198,1.0,1.0,0.0,1.0
199,0.0,2.0,0.0,1.0
200,0.0,3.0,0.0,1.0
201,2.0,5.0,0.0,1.0
202,0.0,0.0,0.0,1.0
203,0.0,3.0,0.0,1.0
204,0.0,0.0,0.0,1.0
205,0.0,4.0,0.0,1.0
206,0.0,2.0,0.0,1.0
207,0.0,0.0,0.0,1.0
208,0.0,2.0,0.0,1.0
209,0.0,4.0,0.0,1.0
210,0.0,1.0,0.0,1.0
211,0.0,4.0,0.0,1.0
212,0.0,4.0,0.0,1.0
213,0.0,0.0,0.0,1.0
214,0.0,2.0,0.0,1.0
215,0.0,3.0,0.0,1.0
216,0.0,2.0,0.0,1.0
217,1.0,1.0,0.0,1.0
218,0.0,3.0,0.0,1.0
219,1.0,5.0,0.0,1.0
220,1.0,3.0,0.0,1.0
221,2.0,2.0,0.0,1.0
222,0.0,0.0,0.0,1.0
223,0.0,3.0,0.0,1.0
224,0.0,0.0,0.0,1.0
225,0.0,4.0,0.0,1.0
226,0.0,3.0,0.0,1.0
227,0.0,0.0,0.0,1.0
228,4.0,1.0,0.0,1.0
229,3.0,0.0,0.0,1.0
230,1.0,0.0,0.0,1.0
231,4.0,0.0,0.0,1.0
232,18.0,2.0,0.0,1.0
233,21.0,5.0,0.0,1.0
234,18.0,3.0,0.0,1.0
235,11.0,0.0,0.0,1.0
236,9.0,4.0,0.0,1.0
237,11.0,2.0,0.0,1.0
238,7.0,0.0,0.0,1.0
239,2.0,3.0,0.0,1.0
240,2.0,1.0,0.0,1.0
241,10.0,0.0,0.0,1.0
242,89.0,18.0,4.944444169753101,1.0
243,19.0,6.0,3.166666138888977,1.0
244,19.0,5.0,0.0,1.0
245,58.0,13.0,4.461538118343222,1.0
246,200.0,39.0,5.128204996712693,1.0
247,84.0,15.0,5.599999626666692,2.0
248,112.0,20.0,5.599999720000014,2.0
249,893.0,175.0,5.10285711369796,2.0
250,7564.0,1474.0,5.131614650521292,2.0
251,5563.0,1067.0,5.2136832191062,2.0
252,5194.0,984.0,5.278455279188561,2.0
253,6999.0,1363.0,5.134996327854001,2.0
254,10239.0,1940.0,5.277835048825858,2.0
255,7156.0,1377.0,5.196804644011035,2.0
256,10378.0,2023.0,5.130004940617892,2.0
257,9687.0,1826.0,5.305038332253538,2.0
258,9363.0,1797.0,5.210350581407707,1.0
259,7138.0,1367.0,5.221653251483794,1.0
260,9702.0,1833.0,5.2929623539045485,1.0
261,8605.0,1685.0,5.1068249227852665,1.0
262,9416.0,1801.0,5.228206549012656,1.0
263,10266.0,1944.0,5.28086419481437,0.0
264,7729.0,1466.0,5.272169164207251,0.0
265,5002.0,953.0,5.248688347063286,0.0
266,5042.0,969.0,5.203302368211246,0.0
267,4583.0,834.0,5.495203830341482,0.0
268,7712.0,1446.0,5.333333329644997,0.0
269,9719.0,1773.0,5.481669483653881,0.0
270,6192.0,1127.0,5.49423247072384,0.0
271,7288.0,1377.0,5.292665210390221,0.0
272,6517.0,1190.0,5.476470583633217,0.0
273,3871.0,696.0,5.561781601204337,0.0
274,3595.0,627.0,5.7336523034551,0.0
275,5234.0,956.0,5.4748953917626615,0.0
276,6526.0,1212.0,5.384488444402237,0.0
277,7475.0,1361.0,5.492285080461215,0.0
278,9879.0,1848.0,5.3457792178864825,0.0
279,10275.0,1936.0,5.30733470800241,0.0
280,7571.0,1436.0,5.272284118891166,0.0
281,7276.0,1386.0,5.249639245851631,0.0
282,8485.0,1638.0,5.180097676935227,0.0
283,9483.0,1849.0,5.128718223294365,0.0
284,6948.0,1297.0,5.356977636579045,0.0
285,7612.0,1414.0,5.383309755740233,0.0
286,6401.0,1215.0,5.268312752865586,0.0
287,7707.0,1435.0,5.370731703574402,0.0
288,11063.0,2056.0,5.380836573258348,0.0
289,9933.0,1853.0,5.360496489281977,0.0
290,10095.0,1881.0,5.366826153446663,0.0
291,10938.0,2011.0,5.43908502961756,0.0
292,14262.0,2565.0,5.560233915960922,0.0
293,11192.0,2090.0,5.355023920882764,0.0
294,12691.0,2329.0,5.44911979156328,0.0
295,13391.0,2392.0,5.598244144816788,0.0
296,13634.0,2491.0,5.473303891821235,0.0
297,13273.0,2402.0,5.5258118211799285,0.0
298,11752.0,2147.0,5.473684207976859,0.0
299,11997.0,2182.0,5.498166816911931,0.0
300,13014.0,2335.0,5.573447535086318,0.0
301,11531.0,2054.0,5.613924047899745,0.0
302,11231.0,2051.0,5.47586542882698,0.0
303,12466.0,2231.0,5.5876288634748414,0.0
304,14718.0,2644.0,5.56656580727437,0.0
305,14148.0,2577.0,5.490104770861427,0.0
306,13808.0,2460.0,5.61300812779959,0.0
307,13611.0,2457.0,5.539682537427887,0.0
308,9480.0,1683.0,5.6327985706281645,0.0
309,13643.0,2488.0,5.483520898117556,0.0
310,11797.0,2174.0,5.4264029413862,0.0
311,13361.0,2440.0,5.47581966988696,0.0
312,12965.0,2269.0,5.713970909777889,0.0
313,15125.0,2696.0,5.610163202666854,0.0
314,16745.0,2973.0,5.632357885761063,0.0
315,15331.0,2696.0,5.686572698187473,0.0
316,14649.0,2612.0,5.6083460927992554,0.0
317,14455.0,2545.0,5.6797642413831975,0.0
318,14578.0,2617.0,5.570500571046809,0.0
319,14187.0,2504.0,5.665734822018477,0.0
320,13036.0,2254.0,5.783496004532611,0.0
321,13188.0,2334.0,5.650385601692209,0.0
322,13779.0,2453.0,5.61720342208838,0.0
323,13711.0,2442.0,5.61466011236091,0.0
324,14172.0,2499.0,5.6710684251016135,0.0
325,14463.0,2588.0,5.588485314687603,0.0
326,13937.0,2497.0,5.581497795121547,0.0
327,13811.0,2409.0,5.733084264950982,0.0
328,13358.0,2330.0,5.733047207839894,0.0
329,14945.0,2735.0,5.464351003486526,0.0
330,16684.0,2864.0,5.825418992379393,0.0
331,16382.0,2897.0,5.654815324247561,0.0
332,16522.0,2974.0,5.555480832025729,0.0
333,14327.0,2541.0,5.638331363385151,0.0
334,18016.0,3124.0,5.7669654270912405,0.0
335,16873.0,2919.0,5.780404246049879,0.0
336,15242.0,2660.0,5.730075185815761,0.0
337,15564.0,2726.0,5.709464414633359,0.0
338,17394.0,3084.0,5.640077819182855,0.0
339,15326.0,2675.0,5.7293457922507125,0.0
340,14188.0,2607.0,5.442270807271856,0.0
341,15320.0,2749.0,5.5729356109229045,0.0
342,14965.0,2653.0,5.640784015966535,0.0
343,6415.0,1075.0,5.967441854914007,0.0
344,1569.0,259.0,6.057915034525425,0.0
345,282.0,71.0,3.9718309299742125,0.0
346,227.0,63.0,3.6031745459813567,0.0
347,216.0,58.0,3.724137866825209,0.0
348,202.0,58.0,3.482758560642094,0.0
349,193.0,51.0,3.7843136512879676,0.0
350,0.0,289.0,0.0,0.0
351,176.0,43.0,4.093023160627369,0.0
352,167.0,41.0,4.073170632361692,1.0
353,161.0,46.0,3.4999999239130455,1.0
354,153.0,40.0,3.8249999043750025,1.0
355,146.0,43.0,3.3953487582477035,1.0
356,139.0,39.0,3.5641024727153217,1.0
357,134.0,39.0,3.4358973477975043,2.0
358,127.0,36.0,3.5277776797839535,2.0
359,119.0,34.0,3.4999998970588266,2.0
360,114.0,32.0,3.5624998886718786,2.0
361,112.0,31.0,3.61290310926119,2.0
362,101.0,30.0,3.366666554444448,2.0
363,96.0,29.0,3.3103447134363893,2.0
364,86.0,28.0,3.0714284617346976,2.0
365,87.0,23.0,3.782608531190933,2.0
366,78.0,21.0,3.714285537414974,2.0
367,77.0,23.0,3.347825941398872,2.0
368,75.0,21.0,3.571428401360552,2.0
369,75.0,21.0,3.571428401360552,2.0
370,68.0,19.0,3.5789471800554113,2.0
371,0.0,0.0,0.0,2.0
372,3.0,0.0,0.0,2.0
373,0.0,0.0,0.0,2.0
374,0.0,0.0,0.0,2.0
375,0.0,0.0,0.0,2.0
376,0.0,1.0,0.0,2.0
377,0.0,0.0,0.0,2.0
378,0.0,0.0,0.0,2.0
379,0.0,0.0,0.0,1.0
380,0.0,0.0,0.0,1.0
381,0.0,0.0,0.0,1.0
382,0.0,0.0,0.0,1.0
383,0.0,0.0,0.0,1.0
384,0.0,0.0,0.0,1.0
385,0.0,0.0,0.0,1.0
386,0.0,0.0,0.0,1.0
387,0.0,0.0,0.0,1.0
388,0.0,0.0,0.0,1.0
389,0.0,0.0,0.0,1.0
390,0.0,0.0,0.0,1.0
391,0.0,0.0,0.0,1.0
392,0.0,0.0,0.0,1.0
393,0.0,0.0,0.0,1.0
394,0.0,0.0,0.0,1.0
395,0.0,0.0,0.0,1.0
396,939.0,163.0,5.760736160977078,1.0
397,5928.0,1053.0,5.629629624283352,1.0
398,6017.0,1084.0,5.550738002259466,1.0
399,6016.0,1051.0,5.724072306637419,1.0
400,6656.0,1200.0,5.546666662044444,0.0
401,5701.0,988.0,5.77024290913943,0.0
402,5417.0,952.0,5.6901260444431445,0.0
403,4116.0,723.0,5.692946050217225,0.0
404,7118.0,1282.0,5.552262086152681,0.0
405,6615.0,1194.0,5.540201000385091,0.0
406,5960.0,1035.0,5.7584541007164685,0.0
407,4613.0,800.0,5.766249992792187,0.0
408,5326.0,940.0,5.665957440780896,0.0
409,4480.0,780.0,5.743589736226167,0.0
410,5292.0,916.0,5.777292570112126,0.0
411,2876.0,504.0,5.706349195027085,0.0
412,3078.0,552.0,5.576086946420133,0.0
413,2448.0,445.0,5.501123583143542,0.0
414,375.0,66.0,5.681818095730029,0.0
415,1358.0,246.0,5.520325180811686,1.0
416,2826.0,507.0,5.573964486047408,1.0
417,960.0,167.0,5.7485029595898025,1.0
418,1656.0,292.0,5.671232857290298,1.0
419,2106.0,379.0,5.556728217528422,1.0
420,1132.0,194.0,5.835051516314167,2.0
421,1271.0,231.0,5.502164478345608,2.0
422,2568.0,460.0,5.582608683516068,2.0
423,2368.0,439.0,5.39407743645996,2.0
424,1263.0,218.0,5.793577955075331,2.0
425,967.0,167.0,5.790419127003478,2.0
426,937.0,154.0,6.084415544906393,2.0
427,824.0,135.0,6.103703658491084,2.0
428,1103.0,191.0,5.774869079712728,2.0
429,269.0,44.0,6.113636224690086,2.0
430,685.0,118.0,5.805084696567079,2.0
431,540.0,91.0,5.934065868856419,2.0
432,749.0,123.0,6.089430844801376,2.0
433,690.0,119.0,5.79831927900572,2.0
434,348.0,56.0,6.214285603316329,2.0
435,673.0,115.0,5.85217386215501,2.0
436,618.0,108.0,5.722222169238684,2.0
437,758.0,128.0,5.921874953735352,2.0
438,391.0,63.0,6.206349107835729,2.0
439,399.0,65.0,6.138461444023671,2.0
440,1078.0,187.0,5.764705851525637,2.0
441,350.0,57.0,6.14035076946753,2.0
442,0.0,0.0,0.0,2.0
443,0.0,0.0,0.0,2.0
444,0.0,0.0,0.0,2.0
445,0.0,0.0,0.0,2.0
446,0.0,0.0,0.0,2.0
